event_id,cell_id,evaluation_weight,population_weight,system,forecast,prior,oracle_posterior,oracle_squared_error,oracle_absolute_error,expected_brier,expected_log_loss,scheduled_calls,inference_attempts,prompt_tokens,output_tokens,path_total_movement
10,prior_0.4_signals_10010,0.0058165000000000005,0.0058165000000000005,central_full,0.47,0.4,0.18533482334737386,0.08103426279867085,0.28466517665262614,0.23202008940084243,0.6571451972474102,5,5,1673,94,0.47
10,prior_0.4_signals_10010,0.0058165000000000005,0.0058165000000000005,central_compact,0.34,0.4,0.18533482334737386,0.023921316868988057,0.15466517665262616,0.17490714347115965,0.5384469605727318,5,5,1816,82,0.3
10,prior_0.4_signals_10010,0.0058165000000000005,0.0058165000000000005,market,0.34,0.4,0.18533482334737386,0.023921316868988057,0.15466517665262616,0.17490714347115965,0.5384469605727318,5,5,1856,91,0.4000000000000001
11,prior_0.7_signals_00010,0.0044392500000000005,0.0044392500000000005,prior,0.7,0.7,0.3476938672072984,0.12411961120334868,0.35230613279270157,0.3509224531170806,0.9093725345714395,0,0,0,0,
11,prior_0.7_signals_00010,0.0044392500000000005,0.0044392500000000005,oracle_bayes,0.3476938672072984,0.7,0.3476938672072984,0.0,0.0,0.2268028419137319,0.6460073520458427,0,0,0,0,
11,prior_0.7_signals_00010,0.0044392500000000005,0.0044392500000000005,central_full,0.48,0.7,0.3476938672072984,0.017504912774559987,0.1323061327927016,0.2443077546882919,0.6817568259794191,5,5,1669,104,0.3799999999999999
11,prior_0.7_signals_00010,0.0044392500000000005,0.0044392500000000005,central_compact,0.57,0.7,0.3476938672072984,0.04942001667724626,0.22230613279270156,0.27622285859097817,0.7459721532297963,5,5,1812,95,0.2300000000000001
11,prior_0.7_signals_00010,0.0044392500000000005,0.0044392500000000005,market,0.49,0.7,0.3476938672072984,0.02025103543041402,0.1423061327927016,0.24705387734414594,0.6872541627645247,5,5,1852,87,0.47
12,prior_0.6_signals_01011,0.006811499999999998,0.006811499999999998,prior,0.6,0.6,0.8740365558247081,0.07509603392826836,0.2740365558247081,0.1851926888350584,0.5618994052762022,0,0,0,0,
12,prior_0.6_signals_01011,0.006811499999999998,0.006811499999999998,oracle_bayes,0.8740365558247081,0.6,0.8740365558247081,0.0,0.0,0.11009665490679005,0.37864070305011377,0,0,0,0,
12,prior_0.6_signals_01011,0.006811499999999998,0.006811499999999998,central_full,0.62,0.6,0.8740365558247081,0.06453457169528003,0.2540365558247081,0.17463122660207006,0.5397009814940459,5,5,1673,97,0.3800000000000001
12,prior_0.6_signals_01011,0.006811499999999998,0.006811499999999998,central_compact,0.68,0.6,0.8740365558247081,0.037650184996315034,0.19403655582470802,0.14774683990310505,0.480610173161531,5,5,1816,109,0.31999999999999984
12,prior_0.6_signals_01011,0.006811499999999998,0.006811499999999998,market,0.65,0.6,0.8740365558247081,0.050192378345797525,0.22403655582470805,0.16028903325258756,0.5087592268628485,5,5,1856,96,0.5100000000000002
13,prior_0.5_signals_11100,0.0049162500000000005,0.0049162500000000005,prior,0.5,0.5,0.3272311212814646,0.02984908545366,0.1727688787185354,0.25,0.6931471805599453,0,0,0,0,
13,prior_0.5_signals_11100,0.0049162500000000005,0.0049162500000000005,oracle_bayes,0.3272311212814646,0.5,0.3272311212814646,0.0,0.0,0.22015091454634,0.632200394810146,0,0,0,0,
13,prior_0.5_signals_11100,0.0049162500000000005,0.0049162500000000005,central_full,0.57,0.5,0.3272311212814646,0.058936728474254935,0.24276887871853536,0.27908764302059497,0.7517396017449608,5,5,1671,103,0.45000000000000007
13,prior_0.5_signals_11100,0.0049162500000000005,0.0049162500000000005,central_compact,0.546,0.5,0.3272311212814646,0.04785982229576528,0.21876887871853545,0.2680107368421053,0.7292768127220051,5,5,1834,97,0.20399999999999996
13,prior_0.5_signals_11100,0.0049162500000000005,0.0049162500000000005,market,0.57,0.5,0.3272311212814646,0.058936728474254935,0.24276887871853536,0.27908764302059497,0.7517396017449608,5,5,1854,115,0.37
14,prior_0.3_signals_00110,0.0048667499999999995,0.0048667499999999995,prior,0.3,0.3,0.2524271844660194,0.002263172777830143,0.04757281553398057,0.19097087378640776,0.5705559572403567,0,0,0,0,
14,prior_0.3_signals_00110,0.0048667499999999995,0.0048667499999999995,oracle_bayes,0.2524271844660194,0.3,0.2524271844660194,0.0,0.0,0.18870770100857764,0.5649860030714592,0,0,0,0,
14,prior_0.3_signals_00110,0.0048667499999999995,0.0048667499999999995,central_full,0.47,0.3,0.2524271844660194,0.04733793005938353,0.21757281553398056,0.23604563106796117,0.665205962803869,5,5,1669,100,0.5900000000000001
14,prior_0.3_signals_00110,0.0048667499999999995,0.0048667499999999995,central_compact,0.32,0.3,0.2524271844660194,0.004566085399189368,0.06757281553398059,0.193273786407767,0.5759349746157312,5,5,1812,103,0.38
14,prior_0.3_signals_00110,0.0048667499999999995,0.0048667499999999995,market,0.41,0.3,0.2524271844660194,0.024829192195305865,0.15757281553398056,0.21353689320388347,0.6195074974924368,5,5,1852,86,0.45000000000000007
15,prior_0.7_signals_11100,0.00423675,0.00423675,prior,0.7,0.7,0.5315985130111524,0.02835906082005501,0.1684014869888476,0.27736059479553904,0.7535505216665676,0,0,0,0,
15,prior_0.7_signals_11100,0.00423675,0.00423675,oracle_bayes,0.5315985130111524,0.7,0.5315985130111524,0.0,0.0,0.24900153397548402,0.6911489171369583,0,0,0,0,
15,prior_0.7_signals_11100,0.00423675,0.00423675,central_full,0.62,0.7,0.5315985130111524,0.007814822901839399,0.08840148698884764,0.2568163568773234,0.707340917635033,5,5,1672,92,0.42000000000000004
15,prior_0.7_signals_11100,0.00423675,0.00423675,central_compact,0.69,0.7,0.5315985130111524,0.025091031080278055,0.1584014869888476,0.27409256505576207,0.7458407513318217,5,5,1815,93,0.25
15,prior_0.7_signals_11100,0.00423675,0.00423675,market,0.66,0.7,0.5315985130111524,0.01648694186094722,0.12840148698884768,0.26548847583643126,0.7262034417077375,5,5,1855,88,0.36
16,prior_0.7_signals_00011,0.005595750000000001,0.005595750000000001,prior,0.7,0.7,0.8275030156815439,0.016257019007888052,0.12750301568154399,0.15899879372738243,0.5028312696750052,0,0,0,0,
16,prior_0.7_signals_00011,0.005595750000000001,0.005595750000000001,oracle_bayes,0.8275030156815439,0.7,0.8275030156815439,0.0,0.0,0.1427417747194944,0.4598234907841202,0,0,0,0,
16,prior_0.7_signals_00011,0.005595750000000001,0.005595750000000001,central_full,0.64,0.7,0.8275030156815439,0.03515738088967331,0.18750301568154393,0.1778991556091677,0.5455356825092511,5,5,1672,98,0.2799999999999999
16,prior_0.7_signals_00011,0.005595750000000001,0.005595750000000001,central_compact,0.64,0.7,0.8275030156815439,0.03515738088967331,0.18750301568154393,0.1778991556091677,0.5455356825092511,5,5,1815,102,0.2599999999999999
16,prior_0.7_signals_00011,0.005595750000000001,0.005595750000000001,market,0.62,0.7,0.8275030156815439,0.04305750151693507,0.20750301568154395,0.18579927623642944,0.5624813934889286,5,5,1855,86,0.4600000000000001
17,prior_0.4_signals_00001,0.0056385,0.0056385,prior,0.4,0.4,0.20111731843575423,0.039554321026185196,0.1988826815642458,0.20022346368715088,0.592371679027968,0,0,0,0,
17,prior_0.4_signals_00001,0.0056385,0.0056385,oracle_bayes,0.20111731843575423,0.4,0.20111731843575423,0.0,0.0,0.16066914266096566,0.501947459965969,0,0,0,0,
17,prior_0.4_signals_00001,0.0056385,0.0056385,central_full,0.49,0.4,0.20111731843575423,0.08345320370774943,0.2888826815642458,0.24412234636871505,0.6813903188843978,5,5,1672,110,0.39
17,prior_0.4_signals_00001,0.0056385,0.0056385,central_compact,0.31,0.4,0.20111731843575423,0.011855438344620946,0.10888268156424577,0.1725245810055866,0.5319815294580728,5,5,1815,93,0.23000000000000004
17,prior_0.4_signals_00001,0.0056385,0.0056385,market,0.23,0.4,0.20111731843575423,0.0008342092943416232,0.028882681564245782,0.1615033519553073,0.5043770737058222,5,5,1855,93,0.41000000000000003
18,prior_0.3_signals_10101,0.0042457499999999995,0.0042457499999999995,prior,0.3,0.3,0.45468998410174905,0.023928991181399375,0.15468998410174906,0.2718759936406996,0.741932794607636,0,0,0,0,
18,prior_0.3_signals_10101,0.0042457499999999995,0.0042457499999999995,oracle_bayes,0.45468998410174905,0.3,0.45468998410174905,0.0,0.0,0.24794700245930024,0.6890355472053766,0,0,0,0,
18,prior_0.3_signals_10101,0.0042457499999999995,0.0042457499999999995,central_full,0.52,0.3,0.45468998410174905,0.004265398176629795,0.06531001589825097,0.25221240063593003,0.6975745576006591,5,5,1669,97,0.4599999999999999
18,prior_0.3_signals_10101,0.0042457499999999995,0.0042457499999999995,central_compact,0.46,0.3,0.45468998410174905,2.8196268839678108e-05,0.005310015898250975,0.24797519872813992,0.6890923364373325,5,5,1812,104,0.32000000000000006
18,prior_0.3_signals_10101,0.0042457499999999995,0.0042457499999999995,market,0.47,0.3,0.45468998410174905,0.00023439658680469617,0.015310015898250928,0.24818139904610492,0.6895066876773528,5,5,1852,87,0.4699999999999999
19,prior_0.3_signals_00010,0.007418250000000001,0.007418250000000001,prior,0.3,0.3,0.08917197452229297,0.04444845632682868,0.21082802547770702,0.12566878980891716,0.4322301671579735,0,0,0,0,
19,prior_0.3_signals_00010,0.007418250000000001,0.007418250000000001,oracle_bayes,0.08917197452229297,0.3,0.08917197452229297,0.0,0.0,0.08122033348208851,0.3006178770567134,0,0,0,0,
19,prior_0.3_signals_00010,0.007418250000000001,0.007418250000000001,central_full,0.42,0.3,0.08917197452229297,0.10944718244147836,0.330828025477707,0.19066751592356687,0.5735095161530268,5,5,1672,95,0.3999999999999999
19,prior_0.3_signals_00010,0.007418250000000001,0.007418250000000001,central_compact,0.25,0.3,0.08917197452229297,0.02586565377905798,0.16082802547770703,0.10708598726114649,0.38564749946677157,5,5,1815,94,0.24999999999999994
19,prior_0.3_signals_00010,0.007418250000000001,0.007418250000000001,market,0.28,0.3,0.08917197452229297,0.03641533530772041,0.19082802547770705,0.11763566878980891,0.41272357349287636,5,5,1855,93,0.38000000000000006
20,prior_0.6_signals_11111,0.013891500000000001,0.013891500000000001,prior,0.6,0.6,0.9727891156462586,0.13897172474431957,0.3727891156462586,0.16544217687074833,0.5218586879321992,0,0,0,0,
20,prior_0.6_signals_11111,0.013891500000000001,0.013891500000000001,oracle_bayes,0.9727891156462586,0.6,0.9727891156462586,0.0,0.0,0.026470452126428724,0.12490905227774077,0,0,0,0,
20,prior_0.6_signals_11111,0.013891500000000001,0.013891500000000001,central_full,0.93,0.6,0.9727891156462586,0.001830908417788887,0.042789115646258535,0.028301360544217613,0.14295679743613976,5,5,1673,85,0.33000000000000007
20,prior_0.6_signals_11111,0.013891500000000001,0.013891500000000001,central_compact,0.77,0.6,0.9727891156462586,0.04112342542459163,0.20278911564625857,0.06759387755102035,0.29424398062214985,5,5,1816,93,0.19000000000000006
20,prior_0.6_signals_11111,0.013891500000000001,0.013891500000000001,market,0.89,0.6,0.9727891156462586,0.006854037669489576,0.08278911564625857,0.0333244897959183,0.17342473045823079,5,5,1856,98,0.29000000000000004
21,prior_0.5_signals_01110,0.00480375,0.00480375,prior,0.5,0.5,0.6393442622950819,0.01941682343456058,0.1393442622950819,0.25,0.6931471805599453,0,0,0,0,
21,prior_0.5_signals_01110,0.00480375,0.00480375,oracle_bayes,0.6393442622950819,0.5,0.6393442622950819,0.0,0.0,0.23058317656543942,0.6537945498628333,0,0,0,0,
21,prior_0.5_signals_01110,0.00480375,0.00480375,central_full,0.58,0.5,0.6393442622950819,0.003521741467347484,0.05934426229508194,0.2341049180327869,0.6611372513398217,5,5,1668,95,0.5400000000000001
21,prior_0.5_signals_01110,0.00480375,0.00480375,central_compact,0.625,0.5,0.6393442622950819,0.00020575786079010826,0.0143442622950819,0.23078893442622953,0.6542358214236339,5,5,1832,132,0.34099999999999997
21,prior_0.5_signals_01110,0.00480375,0.00480375,market,0.61,0.5,0.6393442622950819,0.000861085729642566,0.029344262295081913,0.23144426229508197,0.6556220397977413,5,5,1852,96,0.5100000000000001
22,prior_0.5_signals_00111,0.007008749999999999,0.007008749999999999,prior,0.5,0.5,0.8764044943820225,0.141680343390986,0.3764044943820225,0.25,0.6931471805599452,0,0,0,0,
22,prior_0.5_signals_00111,0.007008749999999999,0.007008749999999999,oracle_bayes,0.8764044943820225,0.5,0.8764044943820225,0.0,0.0,0.10831965660901399,0.374028094647081,0,0,0,0,
22,prior_0.5_signals_00111,0.007008749999999999,0.007008749999999999,central_full,0.68,0.5,0.8764044943820225,0.03857472541345789,0.19640449438202245,0.14689438202247188,0.4788252878472676,5,5,1673,108,0.7200000000000001
22,prior_0.5_signals_00111,0.007008749999999999,0.007008749999999999,central_compact,0.63,0.5,0.8764044943820225,0.060715174851660156,0.2464044943820225,0.16903483146067413,0.5278150657900462,5,5,1824,95,0.33999999999999997
22,prior_0.5_signals_00111,0.007008749999999999,0.007008749999999999,market,0.612,0.5,0.8764044943820225,0.06990973664941298,0.2644044943820225,0.17822939325842696,0.5473487983999186,5,5,1876,105,0.43199999999999994
23,prior_0.3_signals_10011,0.0042682499999999995,0.0042682499999999995,prior,0.3,0.3,0.5682656826568266,0.07196647649133323,0.26826568265682665,0.3173062730627306,0.8381652409853354,0,0,0,0,
23,prior_0.3_signals_10011,0.0042682499999999995,0.0042682499999999995,oracle_bayes,0.5682656826568266,0.3,0.5682656826568266,0.0,0.0,0.24533979657139743,0.6837975989496774,0,0,0,0,
23,prior_0.3_signals_10011,0.0042682499999999995,0.0042682499999999995,central_full,0.57,0.3,0.5682656826568266,3.007856646831723e-06,0.0017343173431733083,0.24534280442804426,0.6838037329155175,5,5,1673,109,0.55
23,prior_0.3_signals_10011,0.0042682499999999995,0.0042682499999999995,central_compact,0.46,0.3,0.5682656826568266,0.01172145804114869,0.10826568265682662,0.25706125461254614,0.7073033649277933,5,5,1816,95,0.38
23,prior_0.3_signals_10011,0.0042682499999999995,0.0042682499999999995,market,0.58,0.3,0.5682656826568266,0.0001376942035102981,0.011734317343173317,0.24547749077490771,0.6840795256069008,5,5,1856,97,0.49999999999999983
24,prior_0.4_signals_10100,0.006811499999999998,0.006811499999999998,prior,0.4,0.4,0.12596344417529187,0.07509603392826839,0.27403655582470815,0.18519268883505838,0.5618994052762021,0,0,0,0,
24,prior_0.4_signals_10100,0.006811499999999998,0.006811499999999998,oracle_bayes,0.12596344417529187,0.4,0.12596344417529187,0.0,0.0,0.11009665490678999,0.37864070305011366,0,0,0,0,
24,prior_0.4_signals_10100,0.006811499999999998,0.006811499999999998,central_full,0.47,0.4,0.12596344417529187,0.1183611517437275,0.3440365558247081,0.22845780665051751,0.650012063753666,5,5,1669,97,0.42999999999999994
24,prior_0.4_signals_10100,0.006811499999999998,0.006811499999999998,central_compact,0.34,0.4,0.12596344417529187,0.04581164722930341,0.21403655582470815,0.15590830213609339,0.49906626808821763,5,5,1812,98,0.3
24,prior_0.4_signals_10100,0.006811499999999998,0.006811499999999998,market,0.37,0.4,0.12596344417529187,0.059553840578785884,0.24403655582470812,0.16965049548557587,0.5290753225041694,5,5,1852,88,0.49
25,prior_0.7_signals_11110,0.006105750000000001,0.006105750000000001,prior,0.7,0.7,0.8607050730868443,0.02582612051584798,0.16070507308684434,0.14571797076526227,0.47469923747504117,0,0,0,0,
25,prior_0.7_signals_11110,0.006105750000000001,0.006105750000000001,oracle_bayes,0.8607050730868443,0.7,0.8607050730868443,0.0,0.0,0.11989185024941432,0.40368150556923893,0,0,0,0,
25,prior_0.7_signals_11110,0.006105750000000001,0.006105750000000001,central_full,0.68,0.7,0.8607050730868443,0.032654323439321724,0.18070507308684425,0.15254617368873602,0.4906590689332002,5,5,1676,100,0.6249999999999999
25,prior_0.7_signals_11110,0.006105750000000001,0.006105750000000001,central_compact,0.744,0.7,0.8607050730868443,0.01362007408420567,0.1167050730868443,0.13351192433361997,0.444322929993647,5,5,1836,110,0.19399999999999995
25,prior_0.7_signals_11110,0.006105750000000001,0.006105750000000001,market,0.76,0.7,0.8607050730868443,0.01014151174542665,0.10070507308684429,0.13003336199484097,0.4349992537929198,5,5,1856,89,0.33999999999999986
26,prior_0.7_signals_10101,0.005496750000000001,0.005496750000000001,prior,0.7,0.7,0.8194842406876791,0.014276483772711243,0.11948424068767916,0.16220630372492836,0.5096255605702333,0,0,0,0,
26,prior_0.7_signals_10101,0.005496750000000001,0.005496750000000001,oracle_bayes,0.8194842406876791,0.7,0.8194842406876791,0.0,0.0,0.14792981995221713,0.4721746567091767,0,0,0,0,
26,prior_0.7_signals_10101,0.005496750000000001,0.005496750000000001,central_full,0.67,0.7,0.8194842406876791,0.022345538213971967,0.14948424068767907,0.1702753581661891,0.5283161300620038,5,5,1672,102,0.2400000000000001
26,prior_0.7_signals_10101,0.005496750000000001,0.005496750000000001,central_compact,0.733,0.7,0.8194842406876791,0.007479523887324414,0.08648424068767913,0.15540934383954155,0.4929119087277014,5,5,1834,106,0.24299999999999977
26,prior_0.7_signals_10101,0.005496750000000001,0.005496750000000001,market,0.66,0.7,0.8194842406876791,0.02543522302772555,0.15948424068767908,0.17336504297994268,0.5352505032649513,5,5,1854,84,0.36
27,prior_0.3_signals_01001,0.0047792500000000005,0.0047792500000000005,prior,0.3,0.3,0.26693518857561327,0.0010932817545302544,0.03306481142438672,0.19677407543024528,0.5828485580809043,0,0,0,0,
27,prior_0.3_signals_01001,0.0047792500000000005,0.0047792500000000005,oracle_bayes,0.26693518857561327,0.3,0.26693518857561327,0.0,0.0,0.19568079367571506,0.580186624108493,0,0,0,0,
27,prior_0.3_signals_01001,0.0047792500000000005,0.0047792500000000005,central_full,0.49,0.3,0.26693518857561327,0.049757910095797206,0.22306481142438672,0.24543870377151228,0.6840233848029039,5,5,1673,107,0.49000000000000016
27,prior_0.3_signals_01001,0.0047792500000000005,0.0047792500000000005,central_compact,0.37,0.3,0.26693518857561327,0.010622355353944396,0.10306481142438673,0.20630314902965946,0.6041028551373084,5,5,1816,107,0.37000000000000005
27,prior_0.3_signals_01001,0.0047792500000000005,0.0047792500000000005,market,0.43,0.3,0.26693518857561327,0.026590132724870805,0.16306481142438672,0.22227092640058588,0.6373549086005496,5,5,1856,108,0.4900000000000002
